timestamp,location_id,parameter,value,unit,quality_index
2026-02-11T16:49:56.653703,SITE-104,co2,457.58,ppm,62.7
2026-02-11T17:04:56.653703,SITE-104,co2,435.37,ppm,60.0
2026-02-11T17:19:56.653703,SITE-104,co2,465.05,ppm,63.5
2026-02-11T17:34:56.653703,SITE-104,co2,436.75,ppm,60.2
2026-02-11T17:49:56.653703,SITE-104,co2,461.25,ppm,63.1
2026-02-11T18:04:56.653703,SITE-104,co2,452.49,ppm,62.1
2026-02-11T18:19:56.653703,SITE-104,co2,486.55,ppm,66.1
2026-02-11T18:34:56.653703,SITE-104,co2,453.53,ppm,62.2
2026-02-11T18:49:56.653703,SITE-104,co2,482.73,ppm,65.6
2026-02-11T19:04:56.653703,SITE-104,co2,506.75,ppm,68.4
2026-02-11T19:19:56.653703,SITE-104,co2,476.44,ppm,64.9
2026-02-11T19:34:56.653703,SITE-104,co2,534.73,ppm,71.7
2026-02-11T19:49:56.653703,SITE-104,co2,500.63,ppm,67.7
2026-02-11T20:04:56.653703,SITE-104,co2,537.49,ppm,72.1
2026-02-11T20:19:56.653703,SITE-104,co2,516.94,ppm,69.6
2026-02-11T20:34:56.653703,SITE-104,co2,485.79,ppm,66.0
2026-02-11T20:49:56.653703,SITE-104,co2,533.49,ppm,71.6
2026-02-11T21:04:56.653703,SITE-104,co2,519.62,ppm,70.0
2026-02-11T21:19:56.653703,SITE-104,co2,526.27,ppm,70.7
2026-02-11T21:34:56.653703,SITE-104,co2,484.96,ppm,65.9
2026-02-11T21:49:56.653703,SITE-104,co2,507.94,ppm,68.6
2026-02-11T22:04:56.653703,SITE-104,co2,552.76,ppm,73.9
2026-02-11T22:19:56.653703,SITE-104,co2,521.44,ppm,70.2
2026-02-11T22:34:56.653703,SITE-104,co2,510.73,ppm,68.9
2026-02-11T22:49:56.653703,SITE-104,co2,489.71,ppm,66.4
2026-02-11T23:04:56.653703,SITE-104,co2,520.75,ppm,70.1
2026-02-11T23:19:56.653703,SITE-104,co2,534.77,ppm,71.7
2026-02-11T23:34:56.653703,SITE-104,co2,520.23,ppm,70.0
2026-02-11T23:49:56.653703,SITE-104,co2,501.75,ppm,67.9
2026-02-12T00:04:56.653703,SITE-104,co2,525.31,ppm,70.6
2026-02-12T00:19:56.653703,SITE-104,co2,523.12,ppm,70.4
2026-02-12T00:34:56.653703,SITE-104,co2,513.08,ppm,69.2
2026-02-12T00:49:56.653703,SITE-104,co2,509.74,ppm,68.8
2026-02-12T01:04:56.653703,SITE-104,co2,517.45,ppm,69.7
2026-02-12T01:19:56.653703,SITE-104,co2,485.55,ppm,65.9
2026-02-12T01:34:56.653703,SITE-104,co2,483.38,ppm,65.7
2026-02-12T01:49:56.653703,SITE-104,co2,485.44,ppm,65.9
2026-02-12T02:04:56.653703,SITE-104,co2,480.63,ppm,65.4
2026-02-12T02:19:56.653703,SITE-104,co2,508.6,ppm,68.7
2026-02-12T02:34:56.653703,SITE-104,co2,464.5,ppm,63.5
2026-02-12T02:49:56.653703,SITE-104,co2,460.76,ppm,63.0
2026-02-12T03:04:56.653703,SITE-104,co2,490.78,ppm,66.6
2026-02-12T03:19:56.653703,SITE-104,co2,457.32,ppm,62.6
2026-02-12T03:34:56.653703,SITE-104,co2,463.26,ppm,63.3
2026-02-12T03:49:56.653703,SITE-104,co2,440.34,ppm,60.6
2026-02-12T04:04:56.653703,SITE-104,co2,465.86,ppm,63.6
2026-02-12T04:19:56.653703,SITE-104,co2,435.92,ppm,60.1
2026-02-12T04:34:56.653703,SITE-104,co2,436.09,ppm,60.1
2026-02-12T04:49:56.653703,SITE-104,co2,417.67,ppm,58.0
2026-02-12T05:04:56.653703,SITE-104,co2,432.51,ppm,59.7
2026-02-12T05:19:56.653703,SITE-104,co2,427.41,ppm,59.1
2026-02-12T05:34:56.653703,SITE-104,co2,429.0,ppm,59.3
2026-02-12T05:49:56.653703,SITE-104,co2,392.15,ppm,55.0
2026-02-12T06:04:56.653703,SITE-104,co2,398.9,ppm,55.8
2026-02-12T06:19:56.653703,SITE-104,co2,412.96,ppm,57.4
2026-02-12T06:34:56.653703,SITE-104,co2,381.91,ppm,53.8
2026-02-12T06:49:56.653703,SITE-104,co2,413.68,ppm,57.5
2026-02-12T07:04:56.653703,SITE-104,co2,393.7,ppm,55.1
2026-02-12T07:19:56.653703,SITE-104,co2,375.7,ppm,53.0
2026-02-12T07:34:56.653703,SITE-104,co2,391.64,ppm,54.9
2026-02-12T07:49:56.653703,SITE-104,co2,372.95,ppm,52.7
2026-02-12T08:04:56.653703,SITE-104,co2,362.77,ppm,51.5
2026-02-12T08:19:56.653703,SITE-104,co2,352.26,ppm,50.3
2026-02-12T08:34:56.653703,SITE-104,co2,397.46,ppm,55.6
2026-02-12T08:49:56.653703,SITE-104,co2,380.32,ppm,53.6
2026-02-12T09:04:56.653703,SITE-104,co2,373.12,ppm,52.7
2026-02-12T09:19:56.653703,SITE-104,co2,361.21,ppm,51.3
2026-02-12T09:34:56.653703,SITE-104,co2,359.75,ppm,51.1
2026-02-12T09:49:56.653703,SITE-104,co2,354.67,ppm,50.5
2026-02-12T10:04:56.653703,SITE-104,co2,381.58,ppm,53.7
2026-02-12T10:19:56.653703,SITE-104,co2,390.78,ppm,54.8
2026-02-12T10:34:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-12T10:49:56.653703,SITE-104,co2,368.14,ppm,52.1
2026-02-12T11:04:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-12T11:19:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-12T11:34:56.653703,SITE-104,co2,396.67,ppm,55.5
2026-02-12T11:49:56.653703,SITE-104,co2,364.67,ppm,51.7
2026-02-12T12:04:56.653703,SITE-104,co2,351.6,ppm,50.2
2026-02-12T12:19:56.653703,SITE-104,co2,372.13,ppm,52.6
2026-02-12T12:34:56.653703,SITE-104,co2,356.42,ppm,50.8
2026-02-12T12:49:56.653703,SITE-104,co2,380.68,ppm,53.6
2026-02-12T13:04:56.653703,SITE-104,co2,389.85,ppm,54.7
2026-02-12T13:19:56.653703,SITE-104,co2,396.76,ppm,55.5
2026-02-12T13:34:56.653703,SITE-104,co2,373.48,ppm,52.8
2026-02-12T13:49:56.653703,SITE-104,co2,398.84,ppm,55.7
2026-02-12T14:04:56.653703,SITE-104,co2,414.12,ppm,57.5
2026-02-12T14:19:56.653703,SITE-104,co2,382.57,ppm,53.8
2026-02-12T14:34:56.653703,SITE-104,co2,376.41,ppm,53.1
2026-02-12T14:49:56.653703,SITE-104,co2,404.0,ppm,56.4
2026-02-12T15:04:56.653703,SITE-104,co2,408.19,ppm,56.8
2026-02-12T15:19:56.653703,SITE-104,co2,427.99,ppm,59.2
2026-02-12T15:34:56.653703,SITE-104,co2,430.22,ppm,59.4
2026-02-12T15:49:56.653703,SITE-104,co2,432.78,ppm,59.7
2026-02-12T16:04:56.653703,SITE-104,co2,422.16,ppm,58.5
2026-02-12T16:19:56.653703,SITE-104,co2,411.13,ppm,57.2
2026-02-12T16:34:56.653703,SITE-104,co2,457.81,ppm,62.7
2026-02-12T16:49:56.653703,SITE-104,co2,468.52,ppm,63.9
2026-02-12T17:04:56.653703,SITE-104,co2,438.33,ppm,60.4
2026-02-12T17:19:56.653703,SITE-104,co2,451.66,ppm,62.0
2026-02-12T17:34:56.653703,SITE-104,co2,457.17,ppm,62.6
2026-02-12T17:49:56.653703,SITE-104,co2,455.3,ppm,62.4
2026-02-12T18:04:56.653703,SITE-104,co2,467.13,ppm,63.8
2026-02-12T18:19:56.653703,SITE-104,co2,475.04,ppm,64.7
2026-02-12T18:34:56.653703,SITE-104,co2,491.91,ppm,66.7
2026-02-12T18:49:56.653703,SITE-104,co2,461.53,ppm,63.1
2026-02-12T19:04:56.653703,SITE-104,co2,510.77,ppm,68.9
2026-02-12T19:19:56.653703,SITE-104,co2,510.46,ppm,68.9
2026-02-12T19:34:56.653703,SITE-104,co2,492.85,ppm,66.8
2026-02-12T19:49:56.653703,SITE-104,co2,496.91,ppm,67.3
2026-02-12T20:04:56.653703,SITE-104,co2,505.05,ppm,68.2
2026-02-12T20:19:56.653703,SITE-104,co2,486.22,ppm,66.0
2026-02-12T20:34:56.653703,SITE-104,co2,515.5,ppm,69.5
2026-02-12T20:49:56.653703,SITE-104,co2,506.7,ppm,68.4
2026-02-12T21:04:56.653703,SITE-104,co2,536.85,ppm,72.0
2026-02-12T21:19:56.653703,SITE-104,co2,514.57,ppm,69.4
2026-02-12T21:34:56.653703,SITE-104,co2,517.26,ppm,69.7
2026-02-12T21:49:56.653703,SITE-104,co2,537.81,ppm,72.1
2026-02-12T22:04:56.653703,SITE-104,co2,516.2,ppm,69.6
2026-02-12T22:19:56.653703,SITE-104,co2,545.3,ppm,73.0
2026-02-12T22:34:56.653703,SITE-104,co2,517.73,ppm,69.7
2026-02-12T22:49:56.653703,SITE-104,co2,525.54,ppm,70.7
2026-02-12T23:04:56.653703,SITE-104,co2,541.85,ppm,72.6
2026-02-12T23:19:56.653703,SITE-104,co2,510.01,ppm,68.8
2026-02-12T23:34:56.653703,SITE-104,co2,540.94,ppm,72.5
2026-02-12T23:49:56.653703,SITE-104,co2,539.85,ppm,72.3
2026-02-13T00:04:56.653703,SITE-104,co2,510.45,ppm,68.9
2026-02-13T00:19:56.653703,SITE-104,co2,496.03,ppm,67.2
2026-02-13T00:34:56.653703,SITE-104,co2,494.19,ppm,67.0
2026-02-13T00:49:56.653703,SITE-104,co2,512.63,ppm,69.1
2026-02-13T01:04:56.653703,SITE-104,co2,484.41,ppm,65.8
2026-02-13T01:19:56.653703,SITE-104,co2,476.5,ppm,64.9
2026-02-13T01:34:56.653703,SITE-104,co2,491.29,ppm,66.6
2026-02-13T01:49:56.653703,SITE-104,co2,509.75,ppm,68.8
2026-02-13T02:04:56.653703,SITE-104,co2,500.65,ppm,67.7
2026-02-13T02:19:56.653703,SITE-104,co2,478.93,ppm,65.2
2026-02-13T02:34:56.653703,SITE-104,co2,454.97,ppm,62.3
2026-02-13T02:49:56.653703,SITE-104,co2,502.4,ppm,67.9
2026-02-13T03:04:56.653703,SITE-104,co2,485.07,ppm,65.9
2026-02-13T03:19:56.653703,SITE-104,co2,509.46,ppm,68.8
2026-02-13T03:34:56.653703,SITE-104,co2,452.59,ppm,62.1
2026-02-13T03:49:56.653703,SITE-104,co2,459.81,ppm,62.9
2026-02-13T04:04:56.653703,SITE-104,co2,467.55,ppm,63.8
2026-02-13T04:19:56.653703,SITE-104,co2,445.65,ppm,61.3
2026-02-13T04:34:56.653703,SITE-104,co2,430.11,ppm,59.4
2026-02-13T04:49:56.653703,SITE-104,co2,477.87,ppm,65.0
2026-02-13T05:04:56.653703,SITE-104,co2,431.65,ppm,59.6
2026-02-13T05:19:56.653703,SITE-104,co2,389.9,ppm,54.7
2026-02-13T05:34:56.653703,SITE-104,co2,471.75,ppm,64.3
2026-02-13T05:49:56.653703,SITE-104,co2,439.61,ppm,60.5
2026-02-13T06:04:56.653703,SITE-104,co2,396.65,ppm,55.5
2026-02-13T06:19:56.653703,SITE-104,co2,378.82,ppm,53.4
2026-02-13T06:34:56.653703,SITE-104,co2,353.18,ppm,50.4
2026-02-13T06:49:56.653703,SITE-104,co2,362.17,ppm,51.4
2026-02-13T07:04:56.653703,SITE-104,co2,359.28,ppm,51.1
2026-02-13T07:19:56.653703,SITE-104,co2,400.94,ppm,56.0
2026-02-13T07:34:56.653703,SITE-104,co2,369.38,ppm,52.3
2026-02-13T07:49:56.653703,SITE-104,co2,376.66,ppm,53.1
2026-02-13T08:04:56.653703,SITE-104,co2,387.4,ppm,54.4
2026-02-13T08:19:56.653703,SITE-104,co2,384.14,ppm,54.0
2026-02-13T08:34:56.653703,SITE-104,co2,374.79,ppm,52.9
2026-02-13T08:49:56.653703,SITE-104,co2,385.69,ppm,54.2
2026-02-13T09:04:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-13T09:19:56.653703,SITE-104,co2,356.63,ppm,50.8
2026-02-13T09:34:56.653703,SITE-104,co2,393.3,ppm,55.1
2026-02-13T09:49:56.653703,SITE-104,co2,363.21,ppm,51.6
2026-02-13T10:04:56.653703,SITE-104,co2,361.61,ppm,51.4
2026-02-13T10:19:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-13T10:34:56.653703,SITE-104,co2,364.04,ppm,51.7
2026-02-13T10:49:56.653703,SITE-104,co2,364.73,ppm,51.7
2026-02-13T11:04:56.653703,SITE-104,co2,358.37,ppm,51.0
2026-02-13T11:19:56.653703,SITE-104,co2,363.48,ppm,51.6
2026-02-13T11:34:56.653703,SITE-104,co2,378.33,ppm,53.3
2026-02-13T11:49:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-13T12:04:56.653703,SITE-104,co2,361.94,ppm,51.4
2026-02-13T12:19:56.653703,SITE-104,co2,384.42,ppm,54.0
2026-02-13T12:34:56.653703,SITE-104,co2,357.15,ppm,50.8
2026-02-13T12:49:56.653703,SITE-104,co2,364.3,ppm,51.7
2026-02-13T13:04:56.653703,SITE-104,co2,354.51,ppm,50.5
2026-02-13T13:19:56.653703,SITE-104,co2,388.02,ppm,54.5
2026-02-13T13:34:56.653703,SITE-104,co2,386.51,ppm,54.3
2026-02-13T13:49:56.653703,SITE-104,co2,395.77,ppm,55.4
2026-02-13T14:04:56.653703,SITE-104,co2,367.25,ppm,52.0
2026-02-13T14:19:56.653703,SITE-104,co2,391.9,ppm,54.9
2026-02-13T14:34:56.653703,SITE-104,co2,405.83,ppm,56.6
2026-02-13T14:49:56.653703,SITE-104,co2,401.75,ppm,56.1
2026-02-13T15:04:56.653703,SITE-104,co2,407.69,ppm,56.8
2026-02-13T15:19:56.653703,SITE-104,co2,365.73,ppm,51.9
2026-02-13T15:34:56.653703,SITE-104,co2,396.04,ppm,55.4
2026-02-13T15:49:56.653703,SITE-104,co2,429.21,ppm,59.3
2026-02-13T16:04:56.653703,SITE-104,co2,427.22,ppm,59.1
2026-02-13T16:19:56.653703,SITE-104,co2,464.83,ppm,63.5
2026-02-13T16:34:56.653703,SITE-104,co2,420.92,ppm,58.3
2026-02-13T16:49:56.653703,SITE-104,co2,434.56,ppm,59.9
2026-02-13T17:04:56.653703,SITE-104,co2,460.05,ppm,62.9
2026-02-13T17:19:56.653703,SITE-104,co2,454.45,ppm,62.3
2026-02-13T17:34:56.653703,SITE-104,co2,489.3,ppm,66.4
2026-02-13T17:49:56.653703,SITE-104,co2,478.91,ppm,65.2
2026-02-13T18:04:56.653703,SITE-104,co2,460.12,ppm,63.0
2026-02-13T18:19:56.653703,SITE-104,co2,485.0,ppm,65.9
2026-02-13T18:34:56.653703,SITE-104,co2,450.19,ppm,61.8
2026-02-13T18:49:56.653703,SITE-104,co2,510.1,ppm,68.8
2026-02-13T19:04:56.653703,SITE-104,co2,487.18,ppm,66.1
2026-02-13T19:19:56.653703,SITE-104,co2,492.55,ppm,66.8
2026-02-13T19:34:56.653703,SITE-104,co2,503.35,ppm,68.0
2026-02-13T19:49:56.653703,SITE-104,co2,518.85,ppm,69.9
2026-02-13T20:04:56.653703,SITE-104,co2,522.62,ppm,70.3
2026-02-13T20:19:56.653703,SITE-104,co2,526.21,ppm,70.7
2026-02-13T20:34:56.653703,SITE-104,co2,506.45,ppm,68.4
2026-02-13T20:49:56.653703,SITE-104,co2,546.87,ppm,73.2
2026-02-13T21:04:56.653703,SITE-104,co2,541.0,ppm,72.5
2026-02-13T21:19:56.653703,SITE-104,co2,536.39,ppm,71.9
2026-02-13T21:34:56.653703,SITE-104,co2,503.06,ppm,68.0
2026-02-13T21:49:56.653703,SITE-104,co2,506.37,ppm,68.4
2026-02-13T22:04:56.653703,SITE-104,co2,519.64,ppm,70.0
2026-02-13T22:19:56.653703,SITE-104,co2,526.88,ppm,70.8
2026-02-13T22:34:56.653703,SITE-104,co2,513.69,ppm,69.3
2026-02-13T22:49:56.653703,SITE-104,co2,528.52,ppm,71.0
2026-02-13T23:04:56.653703,SITE-104,co2,497.8,ppm,67.4
2026-02-13T23:19:56.653703,SITE-104,co2,499.2,ppm,67.6
2026-02-13T23:34:56.653703,SITE-104,co2,540.85,ppm,72.5
2026-02-13T23:49:56.653703,SITE-104,co2,521.63,ppm,70.2
2026-02-14T00:04:56.653703,SITE-104,co2,507.27,ppm,68.5
2026-02-14T00:19:56.653703,SITE-104,co2,530.62,ppm,71.2
2026-02-14T00:34:56.653703,SITE-104,co2,544.73,ppm,72.9
2026-02-14T00:49:56.653703,SITE-104,co2,543.51,ppm,72.8
2026-02-14T01:04:56.653703,SITE-104,co2,521.79,ppm,70.2
2026-02-14T01:19:56.653703,SITE-104,co2,488.53,ppm,66.3
2026-02-14T01:34:56.653703,SITE-104,co2,504.52,ppm,68.2
2026-02-14T01:49:56.653703,SITE-104,co2,535.43,ppm,71.8
2026-02-14T02:04:56.653703,SITE-104,co2,490.36,ppm,66.5
2026-02-14T02:19:56.653703,SITE-104,co2,502.71,ppm,68.0
2026-02-14T02:34:56.653703,SITE-104,co2,504.3,ppm,68.2
2026-02-14T02:49:56.653703,SITE-104,co2,473.47,ppm,64.5
2026-02-14T03:04:56.653703,SITE-104,co2,479.36,ppm,65.2
2026-02-14T03:19:56.653703,SITE-104,co2,469.83,ppm,64.1
2026-02-14T03:34:56.653703,SITE-104,co2,474.44,ppm,64.6
2026-02-14T03:49:56.653703,SITE-104,co2,433.12,ppm,59.8
2026-02-14T04:04:56.653703,SITE-104,co2,466.84,ppm,63.7
2026-02-14T04:19:56.653703,SITE-104,co2,473.38,ppm,64.5
2026-02-14T04:34:56.653703,SITE-104,co2,425.99,ppm,58.9
2026-02-14T04:49:56.653703,SITE-104,co2,421.06,ppm,58.4
2026-02-14T05:04:56.653703,SITE-104,co2,434.19,ppm,59.9
2026-02-14T05:19:56.653703,SITE-104,co2,403.89,ppm,56.3
2026-02-14T05:34:56.653703,SITE-104,co2,413.13,ppm,57.4
2026-02-14T05:49:56.653703,SITE-104,co2,406.57,ppm,56.7
2026-02-14T06:04:56.653703,SITE-104,co2,420.97,ppm,58.3
2026-02-14T06:19:56.653703,SITE-104,co2,356.79,ppm,50.8
2026-02-14T06:34:56.653703,SITE-104,co2,404.41,ppm,56.4
2026-02-14T06:49:56.653703,SITE-104,co2,423.34,ppm,58.6
2026-02-14T07:04:56.653703,SITE-104,co2,401.9,ppm,56.1
2026-02-14T07:19:56.653703,SITE-104,co2,421.35,ppm,58.4
2026-02-14T07:34:56.653703,SITE-104,co2,377.87,ppm,53.3
2026-02-14T07:49:56.653703,SITE-104,co2,371.24,ppm,52.5
2026-02-14T08:04:56.653703,SITE-104,co2,364.37,ppm,51.7
2026-02-14T08:19:56.653703,SITE-104,co2,367.31,ppm,52.0
2026-02-14T08:34:56.653703,SITE-104,co2,373.97,ppm,52.8
2026-02-14T08:49:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-14T09:04:56.653703,SITE-104,co2,359.1,ppm,51.1
2026-02-14T09:19:56.653703,SITE-104,co2,380.68,ppm,53.6
2026-02-14T09:34:56.653703,SITE-104,co2,371.14,ppm,52.5
2026-02-14T09:49:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-14T10:04:56.653703,SITE-104,co2,354.72,ppm,50.6
2026-02-14T10:19:56.653703,SITE-104,co2,359.74,ppm,51.1
2026-02-14T10:34:56.653703,SITE-104,co2,371.84,ppm,52.6
2026-02-14T10:49:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-14T11:04:56.653703,SITE-104,co2,392.11,ppm,55.0
2026-02-14T11:19:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-14T11:34:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-14T11:49:56.653703,SITE-104,co2,371.03,ppm,52.5
2026-02-14T12:04:56.653703,SITE-104,co2,362.07,ppm,51.4
2026-02-14T12:19:56.653703,SITE-104,co2,367.19,ppm,52.0
2026-02-14T12:34:56.653703,SITE-104,co2,372.97,ppm,52.7
2026-02-14T12:49:56.653703,SITE-104,co2,390.23,ppm,54.7
2026-02-14T13:04:56.653703,SITE-104,co2,366.75,ppm,52.0
2026-02-14T13:19:56.653703,SITE-104,co2,357.77,ppm,50.9
2026-02-14T13:34:56.653703,SITE-104,co2,380.4,ppm,53.6
2026-02-14T13:49:56.653703,SITE-104,co2,392.08,ppm,55.0
2026-02-14T14:04:56.653703,SITE-104,co2,373.32,ppm,52.7
2026-02-14T14:19:56.653703,SITE-104,co2,384.5,ppm,54.1
2026-02-14T14:34:56.653703,SITE-104,co2,392.02,ppm,54.9
2026-02-14T14:49:56.653703,SITE-104,co2,414.54,ppm,57.6
2026-02-14T15:04:56.653703,SITE-104,co2,422.85,ppm,58.6
2026-02-14T15:19:56.653703,SITE-104,co2,403.87,ppm,56.3
2026-02-14T15:34:56.653703,SITE-104,co2,427.46,ppm,59.1
2026-02-14T15:49:56.653703,SITE-104,co2,449.32,ppm,61.7
2026-02-14T16:04:56.653703,SITE-104,co2,437.57,ppm,60.3
2026-02-14T16:19:56.653703,SITE-104,co2,443.71,ppm,61.0
2026-02-14T16:34:56.653703,SITE-104,co2,445.5,ppm,61.2
2026-02-14T16:49:56.653703,SITE-104,co2,422.75,ppm,58.6
2026-02-14T17:04:56.653703,SITE-104,co2,475.95,ppm,64.8
2026-02-14T17:19:56.653703,SITE-104,co2,472.0,ppm,64.4
2026-02-14T17:34:56.653703,SITE-104,co2,438.91,ppm,60.5
2026-02-14T17:49:56.653703,SITE-104,co2,473.61,ppm,64.5
2026-02-14T18:04:56.653703,SITE-104,co2,474.21,ppm,64.6
2026-02-14T18:19:56.653703,SITE-104,co2,453.43,ppm,62.2
2026-02-14T18:34:56.653703,SITE-104,co2,512.29,ppm,69.1
2026-02-14T18:49:56.653703,SITE-104,co2,496.69,ppm,67.3
2026-02-14T19:04:56.653703,SITE-104,co2,514.72,ppm,69.4
2026-02-14T19:19:56.653703,SITE-104,co2,505.58,ppm,68.3
2026-02-14T19:34:56.653703,SITE-104,co2,526.86,ppm,70.8
2026-02-14T19:49:56.653703,SITE-104,co2,503.01,ppm,68.0
2026-02-14T20:04:56.653703,SITE-104,co2,510.6,ppm,68.9
2026-02-14T20:19:56.653703,SITE-104,co2,527.27,ppm,70.9
2026-02-14T20:34:56.653703,SITE-104,co2,502.71,ppm,68.0
2026-02-14T20:49:56.653703,SITE-104,co2,513.18,ppm,69.2
2026-02-14T21:04:56.653703,SITE-104,co2,521.66,ppm,70.2
2026-02-14T21:19:56.653703,SITE-104,co2,534.03,ppm,71.7
2026-02-14T21:34:56.653703,SITE-104,co2,515.48,ppm,69.5
2026-02-14T21:49:56.653703,SITE-104,co2,496.67,ppm,67.3
2026-02-14T22:04:56.653703,SITE-104,co2,524.31,ppm,70.5
2026-02-14T22:19:56.653703,SITE-104,co2,539.4,ppm,72.3
2026-02-14T22:34:56.653703,SITE-104,co2,532.47,ppm,71.5
2026-02-14T22:49:56.653703,SITE-104,co2,557.04,ppm,74.4
2026-02-14T23:04:56.653703,SITE-104,co2,533.31,ppm,71.6
2026-02-14T23:19:56.653703,SITE-104,co2,481.97,ppm,65.5
2026-02-14T23:34:56.653703,SITE-104,co2,513.75,ppm,69.3
2026-02-14T23:49:56.653703,SITE-104,co2,539.64,ppm,72.3
2026-02-15T00:04:56.653703,SITE-104,co2,530.46,ppm,71.2
2026-02-15T00:19:56.653703,SITE-104,co2,529.69,ppm,71.1
2026-02-15T00:34:56.653703,SITE-104,co2,505.94,ppm,68.3
2026-02-15T00:49:56.653703,SITE-104,co2,515.61,ppm,69.5
2026-02-15T01:04:56.653703,SITE-104,co2,512.62,ppm,69.1
2026-02-15T01:19:56.653703,SITE-104,co2,520.28,ppm,70.0
2026-02-15T01:34:56.653703,SITE-104,co2,534.76,ppm,71.7
2026-02-15T01:49:56.653703,SITE-104,co2,506.41,ppm,68.4
2026-02-15T02:04:56.653703,SITE-104,co2,497.48,ppm,67.4
2026-02-15T02:19:56.653703,SITE-104,co2,470.84,ppm,64.2
2026-02-15T02:34:56.653703,SITE-104,co2,511.88,ppm,69.0
2026-02-15T02:49:56.653703,SITE-104,co2,482.58,ppm,65.6
2026-02-15T03:04:56.653703,SITE-104,co2,471.67,ppm,64.3
2026-02-15T03:19:56.653703,SITE-104,co2,472.35,ppm,64.4
2026-02-15T03:34:56.653703,SITE-104,co2,484.76,ppm,65.9
2026-02-15T03:49:56.653703,SITE-104,co2,454.18,ppm,62.3
2026-02-15T04:04:56.653703,SITE-104,co2,472.75,ppm,64.4
2026-02-15T04:19:56.653703,SITE-104,co2,441.2,ppm,60.7
2026-02-15T04:34:56.653703,SITE-104,co2,456.98,ppm,62.6
2026-02-15T04:49:56.653703,SITE-104,co2,424.28,ppm,58.7
2026-02-15T05:04:56.653703,SITE-104,co2,448.54,ppm,61.6
2026-02-15T05:19:56.653703,SITE-104,co2,426.1,ppm,59.0
2026-02-15T05:34:56.653703,SITE-104,co2,431.87,ppm,59.6
2026-02-15T05:49:56.653703,SITE-104,co2,414.1,ppm,57.5
2026-02-15T06:04:56.653703,SITE-104,co2,412.63,ppm,57.4
2026-02-15T06:19:56.653703,SITE-104,co2,416.3,ppm,57.8
2026-02-15T06:34:56.653703,SITE-104,co2,372.51,ppm,52.6
2026-02-15T06:49:56.653703,SITE-104,co2,399.53,ppm,55.8
2026-02-15T07:04:56.653703,SITE-104,co2,389.11,ppm,54.6
2026-02-15T07:19:56.653703,SITE-104,co2,403.39,ppm,56.3
2026-02-15T07:34:56.653703,SITE-104,co2,380.84,ppm,53.6
2026-02-15T07:49:56.653703,SITE-104,co2,376.05,ppm,53.1
2026-02-15T08:04:56.653703,SITE-104,co2,368.41,ppm,52.2
2026-02-15T08:19:56.653703,SITE-104,co2,415.75,ppm,57.7
2026-02-15T08:34:56.653703,SITE-104,co2,356.63,ppm,50.8
2026-02-15T08:49:56.653703,SITE-104,co2,392.88,ppm,55.0
2026-02-15T09:04:56.653703,SITE-104,co2,369.44,ppm,52.3
2026-02-15T09:19:56.653703,SITE-104,co2,397.45,ppm,55.6
2026-02-15T09:34:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-15T09:49:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-15T10:04:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-15T10:19:56.653703,SITE-104,co2,359.63,ppm,51.1
2026-02-15T10:34:56.653703,SITE-104,co2,350.0,ppm,50.0
2026-02-15T10:49:56.653703,SITE-104,co2,357.73,ppm,50.9
2026-02-15T11:04:56.653703,SITE-104,co2,367.57,ppm,52.1
2026-02-15T11:19:56.653703,SITE-104,co2,376.64,ppm,53.1
2026-02-15T11:34:56.653703,SITE-104,co2,387.32,ppm,54.4
2026-02-15T11:49:56.653703,SITE-104,co2,354.26,ppm,50.5
2026-02-15T12:04:56.653703,SITE-104,co2,388.92,ppm,54.6
2026-02-15T12:19:56.653703,SITE-104,co2,376.12,ppm,53.1
2026-02-15T12:34:56.653703,SITE-104,co2,389.81,ppm,54.7
2026-02-15T12:49:56.653703,SITE-104,co2,361.7,ppm,51.4
2026-02-15T13:04:56.653703,SITE-104,co2,387.83,ppm,54.5
2026-02-15T13:19:56.653703,SITE-104,co2,366.53,ppm,51.9
2026-02-15T13:34:56.653703,SITE-104,co2,381.71,ppm,53.7
2026-02-15T13:49:56.653703,SITE-104,co2,373.33,ppm,52.7
2026-02-15T14:04:56.653703,SITE-104,co2,381.47,ppm,53.7
2026-02-15T14:19:56.653703,SITE-104,co2,384.73,ppm,54.1
2026-02-15T14:34:56.653703,SITE-104,co2,418.07,ppm,58.0
2026-02-15T14:49:56.653703,SITE-104,co2,417.44,ppm,57.9
